,team,date,win,loss,ot,points,RW,ROW,SOW,goals,goals_against,power_play,penalty_kill,net_ppp,net_pkp,shots,shots_against,FOWp
3959,Nashville Predators,2023/01/21vs LAK,1,0,0,2,1,1,0,5,3,100.0,75.0,100.0,75.0,28.0,34.0,54.9
3960,Nashville Predators,2021/11/27@ COL,0,1,0,0,0,0,0,2,6,0.0,50.0,0.0,50.0,28.0,35.0,48.3
3961,Nashville Predators,2023/12/30@ WSH,1,0,0,2,0,0,1,2,2,50.0,100.0,50.0,100.0,36.0,29.0,60.7
3962,Nashville Predators,2022/11/29vs ANA,1,0,0,2,0,1,0,2,1,0.0,--,0.0,--,41.0,35.0,58.2
3963,Nashville Predators,2023/01/26vs NJD,1,0,0,2,1,1,0,6,4,50.0,100.0,50.0,100.0,41.0,39.0,41.5
3964,Nashville Predators,2023/12/16vs WSH,1,0,0,2,1,1,0,3,1,33.3,75.0,33.3,75.0,23.0,22.0,38.6
3965,Nashville Predators,2022/04/29@ ARI,0,1,0,0,0,0,0,4,5,0.0,100.0,0.0,100.0,33.0,27.0,49.2
3966,Nashville Predators,2023/11/02@ SEA,0,1,0,0,0,0,0,2,4,40.0,75.0,40.0,75.0,34.0,31.0,56.9
3967,Nashville Predators,2022/12/23vs COL,0,0,1,1,0,0,0,2,3,33.3,100.0,33.3,100.0,39.0,46.0,49.2
3968,Nashville Predators,2022/01/01vs CHI,1,0,0,2,1,1,0,6,1,66.7,100.0,66.7,100.0,25.0,38.0,49.2
3969,Nashville Predators,2021/12/30@ CBJ,0,0,1,1,0,0,0,3,3,33.3,100.0,33.3,100.0,34.0,29.0,54.2
3970,Nashville Predators,2023/04/04vs VGK,1,0,0,2,0,1,0,3,2,50.0,100.0,50.0,100.0,27.0,32.0,38.8
3971,Nashville Predators,2024/03/23vs DET,1,0,0,2,1,1,0,1,0,0.0,100.0,0.0,100.0,32.0,22.0,48.2
3972,Nashville Predators,2022/03/10vs ANA,1,0,0,2,1,1,0,4,1,50.0,100.0,50.0,100.0,30.0,28.0,47.5
3973,Nashville Predators,2023/10/12vs SEA,1,0,0,2,1,1,0,3,0,0.0,100.0,0.0,150.0,35.0,23.0,56.3
3974,Nashville Predators,2022/01/20vs WPG,1,0,0,2,1,1,0,5,2,0.0,80.0,0.0,80.0,23.0,38.0,42.9
3975,Nashville Predators,2023/02/13vs ARI,0,1,0,0,0,0,0,2,4,20.0,0.0,20.0,0.0,31.0,19.0,69.4
3976,Nashville Predators,2023/10/10@ TBL,0,1,0,0,0,0,0,3,5,25.0,60.0,25.0,60.0,31.0,34.0,43.3
3977,Nashville Predators,2024/01/18@ LAK,1,0,0,2,1,1,0,2,1,33.3,80.0,33.3,80.0,33.0,34.0,44.8
3978,Nashville Predators,2023/12/07vs TBL,1,0,0,2,1,1,0,5,1,66.7,100.0,66.7,100.0,30.0,33.0,47.3
3979,Nashville Predators,2023/01/03vs MTL,1,0,0,2,1,1,0,6,3,50.0,100.0,50.0,100.0,34.0,27.0,57.1
3980,Nashville Predators,2022/01/27@ EDM,0,0,1,1,0,0,0,2,2,0.0,100.0,0.0,100.0,30.0,46.0,46.2
3981,Nashville Predators,2023/12/05@ CHI,1,0,0,2,0,0,1,3,3,50.0,100.0,50.0,100.0,30.0,28.0,48.8
3982,Nashville Predators,2022/01/22vs DET,1,0,0,2,1,1,0,4,1,33.3,100.0,33.3,100.0,25.0,29.0,55.8
3983,Nashville Predators,2024/01/25@ MIN,1,0,0,2,1,1,0,3,2,0.0,50.0,0.0,50.0,29.0,24.0,48.3
3984,Nashville Predators,2023/12/03@ BUF,1,0,0,2,1,1,0,2,1,0.0,--,0.0,--,29.0,35.0,59.3
3985,Nashville Predators,2024/01/04vs CGY,0,1,0,0,0,0,0,3,6,0.0,75.0,0.0,75.0,32.0,39.0,40.0
3986,Nashville Predators,2022/03/08vs DAL,1,0,0,2,1,1,0,2,1,0.0,100.0,0.0,100.0,31.0,23.0,42.2
3987,Nashville Predators,2022/04/24vs MIN,0,0,1,1,0,0,0,4,5,40.0,71.4,40.0,71.4,25.0,47.0,41.5
3988,Nashville Predators,2022/03/15vs PIT,1,0,0,2,1,1,0,4,1,0.0,100.0,0.0,100.0,25.0,36.0,52.2
3989,Nashville Predators,2022/11/17vs NYI,1,0,0,2,1,1,0,5,4,33.3,66.7,33.3,66.7,31.0,33.0,51.9
3990,Nashville Predators,2023/04/14vs COL,0,1,0,0,0,0,0,3,4,50.0,100.0,50.0,100.0,21.0,34.0,61.2
3991,Nashville Predators,2023/03/19@ NYR,0,1,0,0,0,0,0,0,7,0.0,75.0,0.0,75.0,22.0,34.0,66.7
3992,Nashville Predators,2022/11/12vs NYR,1,0,0,2,1,1,0,2,1,0.0,100.0,0.0,100.0,18.0,35.0,49.0
3993,Nashville Predators,2022/12/17@ COL,0,1,0,0,0,0,0,1,3,0.0,66.7,0.0,66.7,26.0,30.0,53.9
3994,Nashville Predators,2023/11/30vs MIN,0,1,0,0,0,0,0,1,6,0.0,75.0,0.0,75.0,27.0,31.0,59.6
3995,Nashville Predators,2022/03/24@ VGK,0,1,0,0,0,0,0,1,6,33.3,40.0,33.3,40.0,36.0,50.0,52.3
3996,Nashville Predators,2023/03/25vs SEA,0,1,0,0,0,0,0,2,7,0.0,75.0,0.0,75.0,16.0,39.0,53.9
3997,Nashville Predators,2023/03/11@ LAK,1,0,0,2,0,0,1,1,1,50.0,100.0,50.0,100.0,30.0,27.0,45.1
3998,Nashville Predators,2024/02/10vs ARI,1,0,0,2,0,1,0,5,4,33.3,50.0,33.3,50.0,37.0,31.0,53.3
3999,Nashville Predators,2023/11/09@ WPG,0,1,0,0,0,0,0,3,6,0.0,75.0,0.0,75.0,23.0,37.0,51.8
4000,Nashville Predators,2021/11/03@ EDM,0,1,0,0,0,0,0,2,5,25.0,50.0,25.0,50.0,33.0,30.0,50.0
4001,Nashville Predators,2023/11/24@ STL,1,0,0,2,1,1,0,8,3,20.0,75.0,20.0,75.0,35.0,39.0,30.6
4002,Nashville Predators,2024/03/13@ WPG,1,0,0,2,1,1,0,4,2,0.0,66.7,0.0,66.7,38.0,29.0,47.8
4003,Nashville Predators,2022/04/01@ BUF,0,1,0,0,0,0,0,3,4,0.0,50.0,0.0,50.0,25.0,35.0,44.0
4004,Nashville Predators,2023/02/11@ PHI,1,0,0,2,0,1,0,2,1,0.0,--,0.0,--,25.0,24.0,61.5
4005,Nashville Predators,2023/03/04@ CHI,1,0,0,2,1,1,0,3,1,33.3,100.0,33.3,100.0,25.0,28.0,53.9
4006,Nashville Predators,2023/11/14vs ANA,0,1,0,0,0,0,0,2,3,20.0,100.0,20.0,100.0,30.0,20.0,50.0
4007,Nashville Predators,2022/12/10vs OTT,0,1,0,0,0,0,0,2,3,0.0,66.7,0.0,66.7,29.0,33.0,46.4
4008,Nashville Predators,2024/01/22vs FLA,0,1,0,0,0,0,0,1,4,0.0,75.0,0.0,75.0,27.0,38.0,54.2
4009,Nashville Predators,2022/02/09@ DAL,0,1,0,0,0,0,0,3,4,0.0,66.7,0.0,66.7,23.0,27.0,54.0
4010,Nashville Predators,2021/11/10@ DAL,1,0,0,2,1,1,0,4,2,0.0,66.7,0.0,66.7,22.0,27.0,38.5
4011,Nashville Predators,2024/02/15vs DAL,0,1,0,0,0,0,0,2,9,0.0,33.3,0.0,33.3,29.0,41.0,55.7
4012,Nashville Predators,2023/12/27vs CAR,0,1,0,0,0,0,0,2,5,25.0,50.0,25.0,50.0,37.0,25.0,37.3
4013,Nashville Predators,2024/03/30@ COL,0,1,0,0,0,0,0,4,7,0.0,50.0,0.0,50.0,35.0,42.0,47.1
4014,Nashville Predators,2022/04/17vs STL,0,1,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,36.0,33.0,45.9
4015,Nashville Predators,2023/10/24vs VAN,0,1,0,0,0,0,0,2,3,0.0,100.0,0.0,100.0,18.0,24.0,55.1
4016,Nashville Predators,2023/03/23vs SEA,1,0,0,2,0,0,1,1,1,0.0,100.0,0.0,100.0,24.0,28.0,55.6
4017,Nashville Predators,2021/12/17@ CHI,1,0,0,2,0,1,0,3,2,40.0,100.0,40.0,100.0,31.0,19.0,45.3
4018,Nashville Predators,2022/01/06@ LAK,1,0,0,2,1,1,0,4,2,66.7,75.0,66.7,75.0,20.0,48.0,39.7
4019,Nashville Predators,2022/02/01vs VAN,1,0,0,2,1,1,0,4,2,33.3,100.0,33.3,100.0,28.0,32.0,60.8
4020,Nashville Predators,2024/03/28@ ARI,0,1,0,0,0,0,0,4,8,100.0,66.7,100.0,66.7,37.0,40.0,49.2
4021,Nashville Predators,2023/01/24vs WPG,1,0,0,2,1,1,0,2,1,0.0,100.0,0.0,100.0,41.0,33.0,50.0
4022,Nashville Predators,2023/04/03@ DAL,0,1,0,0,0,0,0,1,5,0.0,50.0,0.0,50.0,27.0,26.0,61.0
4023,Nashville Predators,2023/10/31@ VAN,0,1,0,0,0,0,0,2,5,0.0,66.7,0.0,66.7,29.0,27.0,38.3
4024,Nashville Predators,2022/03/22@ LAK,0,1,0,0,0,0,0,1,6,0.0,50.0,-50.0,50.0,25.0,35.0,51.0
4025,Nashville Predators,2022/01/15@ BOS,0,0,1,1,0,0,0,3,4,0.0,0.0,0.0,0.0,29.0,44.0,60.8
4026,Nashville Predators,2024/01/12@ DAL,1,0,0,2,1,1,0,6,3,20.0,66.7,20.0,66.7,38.0,22.0,40.3
4027,Nashville Predators,2024/01/15@ VGK,0,1,0,0,0,0,0,1,4,0.0,100.0,0.0,100.0,35.0,29.0,37.3
4028,Nashville Predators,2021/11/30vs CBJ,1,0,0,2,1,1,0,6,0,25.0,100.0,25.0,100.0,37.0,27.0,61.3
4029,Nashville Predators,2022/03/13@ MIN,1,0,0,2,1,1,0,6,2,33.3,100.0,33.3,100.0,25.0,28.0,52.8
4030,Nashville Predators,2024/02/27vs OTT,1,0,0,2,1,1,0,4,1,33.3,50.0,33.3,50.0,36.0,25.0,56.3
4031,Nashville Predators,2023/12/29@ DET,0,0,1,1,0,0,0,4,5,0.0,100.0,-50.0,150.0,37.0,23.0,50.8
4032,Nashville Predators,2021/12/04vs MTL,1,0,0,2,0,1,0,4,3,0.0,75.0,0.0,75.0,44.0,23.0,52.3
4033,Nashville Predators,2022/01/25@ SEA,1,0,0,2,1,1,0,4,2,25.0,75.0,25.0,75.0,27.0,35.0,54.7
4034,Nashville Predators,2023/11/07@ CGY,0,1,0,0,0,0,0,2,4,0.0,100.0,0.0,100.0,18.0,39.0,45.5
4035,Nashville Predators,2023/04/13vs MIN,1,0,0,2,0,1,0,4,3,0.0,100.0,0.0,200.0,31.0,24.0,46.0
4036,Nashville Predators,2023/04/08@ WPG,0,1,0,0,0,0,0,0,2,0.0,100.0,0.0,100.0,28.0,38.0,40.0
4037,Nashville Predators,2022/10/07vs SJS,1,0,0,2,1,1,0,4,1,0.0,100.0,0.0,100.0,32.0,31.0,45.5
4038,Nashville Predators,2023/01/16vs CGY,1,0,0,2,1,1,0,2,1,0.0,100.0,0.0,100.0,29.0,39.0,60.3
4039,Nashville Predators,2023/02/18vs FLA,1,0,0,2,1,1,0,7,3,66.7,50.0,66.7,50.0,26.0,33.0,50.0
4040,Nashville Predators,2022/01/11vs COL,1,0,0,2,0,1,0,5,4,40.0,66.7,40.0,66.7,32.0,44.0,49.2
4041,Nashville Predators,2024/03/26vs VGK,1,0,0,2,0,1,0,5,4,50.0,100.0,50.0,100.0,35.0,35.0,47.2
4042,Nashville Predators,2024/03/10@ MIN,0,0,1,1,0,0,0,3,4,50.0,50.0,50.0,50.0,30.0,33.0,54.6
4043,Nashville Predators,2021/11/05@ VAN,1,0,0,2,1,1,0,3,2,66.7,100.0,66.7,100.0,28.0,28.0,59.0
4044,Nashville Predators,2022/11/05@ VAN,1,0,0,2,0,0,1,3,3,20.0,75.0,20.0,75.0,30.0,45.0,49.3
4045,Nashville Predators,2023/12/19vs VAN,0,1,0,0,0,0,0,2,5,0.0,100.0,0.0,100.0,28.0,35.0,44.6
4046,Nashville Predators,2022/12/15@ WPG,0,0,1,1,0,0,0,1,2,0.0,100.0,0.0,100.0,26.0,41.0,53.1
4047,Nashville Predators,2023/10/14@ BOS,0,1,0,0,0,0,0,2,3,0.0,60.0,0.0,60.0,36.0,30.0,57.8
4048,Nashville Predators,2023/03/26vs TOR,0,1,0,0,0,0,0,2,3,25.0,60.0,25.0,60.0,25.0,34.0,38.9
4049,Nashville Predators,2022/11/01@ EDM,0,1,0,0,0,0,0,4,7,100.0,66.7,100.0,66.7,23.0,37.0,46.3
